-3,018	-0,039
-3,003	-0,039
-2,988	-0,039
-2,969	-0,039
-2,949	-0,039
-2,935	-0,034
-2,920	-0,034
-2,900	-0,039
-2,881	-0,039
-2,861	-0,039
-2,847	-0,039
-2,832	-0,034
-2,813	-0,039
-2,793	-0,039
-2,774	-0,039
-2,764	-0,034
-2,739	-0,039
-2,725	-0,039
-2,705	-0,039
-2,691	-0,039
-2,671	-0,039
-2,651	-0,039
-2,637	-0,039
-2,617	-0,039
-2,603	-0,039
-2,583	-0,039
-2,568	-0,039
-2,549	-0,039
-2,529	-0,039
-2,510	-0,039
-2,495	-0,039
-2,476	-0,039
-2,461	-0,034
-2,441	-0,039
-2,422	-0,044
-2,407	-0,034
-2,388	-0,039
-2,368	-0,039
-2,354	-0,039
-2,334	-0,039
-2,315	-0,039
-2,300	-0,039
-2,280	-0,039
-2,261	-0,039
-2,241	-0,034
-2,227	-0,039
-2,207	-0,039
-2,192	-0,039
-2,173	-0,039
-2,158	-0,044
-2,139	-0,034
-2,119	-0,039
-2,100	-0,039
-2,080	-0,034
-2,065	-0,039
-2,046	-0,044
-2,026	-0,039
-2,012	-0,039
-1,992	-0,039
-1,973	-0,039
-1,953	-0,039
-1,939	-0,034
-1,919	-0,034
-1,899	-0,039
-1,885	-0,039
-1,870	-0,034
-1,851	-0,039
-1,826	-0,039
-1,812	-0,039
-1,792	-0,039
-1,773	-0,039
-1,753	-0,039
-1,738	-0,039
-1,719	-0,044
-1,699	-0,044
-1,685	-0,039
-1,665	-0,039
-1,646	-0,044
-1,626	-0,039
-1,611	-0,034
-1,587	-0,039
-1,572	-0,039
-1,553	-0,034
-1,533	-0,039
-1,519	-0,039
-1,499	-0,039
-1,480	-0,039
-1,460	-0,039
-1,440	-0,039
-1,426	-0,039
-1,406	-0,039
-1,387	-0,044
-1,367	-0,039
-1,348	-0,039
-1,328	-0,039
-1,309	-0,039
-1,289	-0,039
-1,274	-0,039
-1,255	-0,039
-1,240	-0,039
-1,221	-0,039
-1,201	-0,039
-1,182	-0,039
-1,162	-0,039
-1,143	-0,039
-1,128	-0,039
-1,108	-0,039
-1,084	-0,044
-1,069	-0,039
-1,050	-0,044
-1,030	-0,044
-1,016	-0,034
-0,996	-0,039
-0,977	-0,034
-0,957	-0,039
-0,938	-0,039
-0,923	-0,039
-0,903	-0,039
-0,884	-0,039
-0,864	-0,039
-0,845	-0,039
-0,825	-0,039
-0,806	-0,039
-0,786	-0,039
-0,767	-0,039
-0,752	-0,039
-0,732	-0,039
-0,713	-0,039
-0,693	-0,039
-0,674	-0,044
-0,659	-0,039
-0,635	-0,039
-0,620	-0,039
-0,601	-0,044
-0,586	-0,039
-0,566	-0,039
-0,547	-0,039
-0,527	-0,034
-0,508	-0,039
-0,488	-0,044
-0,469	-0,039
-0,449	-0,039
-0,430	-0,039
-0,415	-0,039
-0,391	-0,039
-0,371	-0,044
-0,356	-0,034
-0,337	-0,039
-0,317	-0,039
-0,298	-0,039
-0,278	-0,044
-0,264	-0,034
-0,239	-0,039
-0,225	-0,044
-0,205	-0,034
-0,186	-0,039
-0,166	-0,039
-0,146	-0,039
-0,132	-0,034
-0,107	-0,039
-0,093	-0,039
-0,068	-0,044
-0,044	-0,039
-0,039	-0,039
-0,020	-0,039
0,000	-0,039
0,020	-0,039
0,039	-0,044
0,054	-0,044
0,078	-0,034
0,098	-0,039
0,117	-0,039
0,132	-0,039
0,156	-0,039
0,171	-0,039
0,190	-0,039
0,205	-0,039
0,225	-0,039
0,249	-0,034
0,264	-0,039
0,283	-0,039
0,303	-0,039
0,317	-0,039
0,337	-0,039
0,352	-0,039
0,371	-0,034
0,386	-0,039
0,400	-0,039
0,415	-0,034
0,425	-0,039
0,439	-0,034
0,444	-0,034
0,454	-0,029
0,464	-0,024
0,469	-0,020
0,474	-0,015
0,479	0,000
0,483	0,005
0,488	0,020
0,493	0,024
0,498	0,044
0,498	0,054
0,508	0,063
0,508	0,078
0,513	0,093
0,513	0,112
0,518	0,127
0,518	0,137
0,522	0,156
0,527	0,171
0,527	0,186
0,532	0,200
0,527	0,215
0,532	0,234
0,532	0,249
0,537	0,269
0,537	0,283
0,542	0,298
0,542	0,313
0,547	0,332
0,547	0,347
0,547	0,366
0,547	0,381
0,547	0,396
0,552	0,415
0,552	0,435
0,552	0,449
0,557	0,469
0,557	0,483
0,557	0,498
0,557	0,518
0,557	0,537
0,562	0,552
0,562	0,566
0,562	0,586
0,562	0,601
0,566	0,625
0,566	0,635
0,566	0,654
0,566	0,674
0,571	0,688
0,566	0,708
0,571	0,723
0,571	0,742
0,571	0,757
0,571	0,776
0,571	0,796
0,571	0,811
0,576	0,830
0,576	0,845
0,576	0,864
0,576	0,884
0,576	0,898
0,576	0,918
0,576	0,938
0,581	0,952
0,581	0,972
0,581	0,986
0,581	1,006
0,581	1,021
0,586	1,040
0,586	1,055
0,586	1,074
0,586	1,104
0,586	1,108
0,586	1,128
0,586	1,147
0,586	1,162
0,586	1,182
0,586	1,201
0,586	1,216
0,591	1,235
0,591	1,250
0,591	1,270
0,591	1,284
0,591	1,304
0,591	1,318
0,596	1,338
0,591	1,353
0,591	1,372
0,591	1,387
0,596	1,406
0,596	1,421
0,591	1,436
0,596	1,460
0,596	1,480
0,596	1,494
0,596	1,514
0,596	1,528
0,596	1,548
0,601	1,563
0,596	1,582
0,596	1,602
0,596	1,616
0,596	1,631
0,596	1,650
0,596	1,670
0,596	1,690
0,601	1,699
0,601	1,719
0,601	1,738
0,601	1,753
0,601	1,768
0,605	1,787
0,601	1,807
0,601	1,821
0,605	1,841
0,601	1,860
0,601	1,875
0,605	1,890
0,605	1,904
0,605	1,924
0,605	1,943
0,601	1,958
0,605	1,978
0,605	1,992
0,605	2,007
0,605	2,026
0,605	2,046
0,605	2,065
0,605	2,075
0,605	2,095
0,605	2,114
0,605	2,124
0,605	2,149
0,610	2,158
0,610	2,178
0,605	2,192
0,610	2,212
0,605	2,232
0,610	2,246
0,605	2,261
0,610	2,275
0,610	2,295
0,610	2,315
0,610	2,329
0,610	2,349
0,610	2,363
0,610	2,383
0,610	2,398
0,610	2,412
0,610	2,432
0,610	2,446
0,610	2,461
0,610	2,481
0,610	2,500
0,610	2,510
0,610	2,529
0,610	2,544
0,610	2,564
0,615	2,578
0,610	2,598
0,610	2,612
0,610	2,627
0,615	2,642
0,615	2,661
0,615	2,676
0,610	2,691
0,615	2,705
0,615	2,725
0,615	2,744
0,610	2,754
0,615	2,774
0,615	2,788
0,615	2,808
0,615	2,847
0,615	2,837
0,610	2,857
0,615	2,871
0,615	2,881
0,615	2,900
0,615	2,920
0,615	2,940
0,615	2,949
0,615	2,969
0,615	2,983
0,615	3,003
0,615	3,013
0,615	3,027
0,615	3,047
0,615	3,057
0,615	3,076
0,615	3,096
0,615	3,110
0,615	3,120
0,615	3,135
0,615	3,150
0,615	3,174
0,615	3,184
0,615	3,198
0,615	3,218
0,615	3,228
0,615	3,242
0,620	3,267
0,620	3,276
0,615	3,291
0,620	3,311
0,620	3,325
0,615	3,340
0,620	3,355
0,620	3,369
0,615	3,389
0,620	3,399
0,620	3,413
0,620	3,428
0,620	3,447
0,620	3,462
0,620	3,472
0,620	3,486
0,620	3,506
0,620	3,516
0,620	3,530
0,615	3,550
0,620	3,565
0,620	3,579
0,620	3,594
0,620	3,604
0,620	3,628
0,620	3,643
0,620	3,652
0,620	3,672
0,620	3,682
0,620	3,696
0,620	3,716
0,620	3,726
0,620	3,740
0,620	3,750
0,620	3,770
0,620	3,789
0,620	3,794
0,620	3,814
0,620	3,828
0,620	3,838
0,625	3,853
0,620	3,867
0,620	3,877
0,620	3,897
0,620	3,911
0,620	3,921
0,625	3,941
0,625	3,955
0,620	3,965
0,620	3,984
0,620	3,994
0,620	4,009
0,625	4,019
0,620	4,038
0,625	4,053
0,625	4,063
0,625	4,077
0,620	4,087
0,625	4,102
0,620	4,116
0,620	4,131
0,625	4,141
0,620	4,155
0,625	4,170
0,620	4,185
0,625	4,199
0,625	4,209
0,625	4,224
0,625	4,238
0,620	4,253
0,625	4,268
0,625	4,277
0,625	4,292
0,625	4,307
0,625	4,317
0,620	4,331
0,625	4,346
0,625	4,356
0,625	4,375
0,625	4,380
0,625	4,395
0,625	4,409
0,625	4,419
0,625	4,434
0,625	4,443
0,625	4,463
0,625	4,468
0,625	4,483
0,620	4,492
0,625	4,507
0,625	4,517
0,620	4,536
0,625	4,546
0,625	4,561
0,625	4,570
0,625	4,580
0,625	4,595
0,625	4,610
0,620	4,624
0,625	4,634
0,625	4,649
0,625	4,658
0,625	4,668
0,625	4,688
0,625	4,693
0,625	4,702
0,625	4,717
0,625	4,727
0,620	4,736
0,625	4,751
0,625	4,766
0,625	4,776
0,625	4,790
0,625	4,800
0,625	4,810
0,625	4,824
0,625	4,834
0,625	4,844
0,625	4,854
0,625	4,873
0,625	4,878
0,625	4,893
0,625	4,902
0,625	4,912
0,625	4,927
0,625	4,937
0,625	4,946
0,625	4,956
0,625	4,971
0,625	4,981
0,625	4,990
0,625	5,000
0,625	5,015
0,625	5,029
0,625	5,034
0,625	5,044
0,625	5,054
0,625	5,069
0,625	5,073
0,625	5,088
0,625	5,098
0,625	5,108
0,625	5,117
0,625	5,127
0,625	5,137
0,625	5,152
0,625	5,161
0,625	5,171
0,625	5,176
0,625	5,191
0,625	5,195
0,625	5,215
0,625	5,220
0,625	5,235
0,625	5,239
0,625	5,254
0,625	5,264
0,625	5,274
0,625	5,283
0,625	5,293
0,625	5,303
0,625	5,313
0,625	5,318
0,625	5,332
0,625	5,342
0,625	5,347
0,625	5,361
0,625	5,371
0,625	5,376
0,625	5,386
0,625	5,396
0,625	5,405
0,625	5,410
0,625	5,425
0,625	5,430
0,625	5,445
0,625	5,449
0,625	5,459
0,625	5,469
0,625	5,479
0,625	5,488
0,625	5,498
0,625	5,503
0,625	5,513
0,625	5,523
0,625	5,532
0,625	5,542
0,625	5,552
0,625	5,557
0,625	5,567
0,625	5,576
0,625	5,581
0,625	5,591
0,625	5,601
0,625	5,606
0,625	5,615
0,625	5,625
0,625	5,630
0,625	5,640
0,625	5,645
0,625	5,654
0,625	5,664
0,625	5,669
0,625	5,684
0,625	5,689
0,625	5,694
0,625	5,703
0,625	5,708
0,625	5,718
0,625	5,723
0,625	5,728
0,625	5,742
0,625	5,742
0,625	5,752
0,625	5,762
0,625	5,767
0,625	5,781
0,625	5,786
0,625	5,786
0,625	5,796
0,625	5,811
0,625	5,811
0,625	5,820
0,625	5,820
0,625	5,835
0,625	5,840
0,625	5,850
0,625	5,855
0,625	5,860
0,625	5,864
0,625	5,874
0,625	5,879
0,625	5,889
0,625	5,894
0,625	5,899
0,625	5,904
0,625	5,908
0,625	5,918
0,625	5,928
0,625	5,933
0,625	5,938
0,625	5,938
0,625	5,947
0,625	5,957
0,625	5,962
0,625	5,967
0,625	5,972
0,625	5,977
0,625	5,987
0,625	5,987
0,625	5,991
0,625	5,996
0,625	6,006
0,625	6,011
0,625	6,016
0,625	6,026
0,625	6,030
0,625	6,035
0,625	6,035
0,625	6,045
0,625	6,050
0,625	6,055
0,625	6,060
0,625	6,065
0,625	6,074
0,625	6,074
0,625	6,079
0,625	6,084
0,625	6,094
0,625	6,094
0,625	6,099
0,625	6,104
0,625	6,109
0,625	6,113
0,625	6,113
0,625	6,118
0,625	6,123
0,625	6,133
0,625	6,138
0,625	6,143
0,625	6,143
0,625	6,148
0,625	6,153
0,625	6,153
0,625	6,157
0,625	6,162
0,625	6,172
0,625	6,172
0,625	6,182
0,625	6,182
0,625	6,187
0,625	6,187
0,625	6,192
0,625	6,192
0,625	6,196
0,625	6,196
0,625	6,206
0,625	6,206
0,625	6,211
0,625	6,216
0,625	6,216
0,625	6,226
0,625	6,226
0,625	6,226
0,625	6,226
0,625	6,236
0,625	6,236
0,625	6,240
0,625	6,240
0,625	6,245
0,625	6,240
0,625	6,250
0,625	6,250
0,625	6,255
0,625	6,260
0,625	6,260
0,625	6,260
0,625	6,265
0,625	6,265
0,625	6,270
0,625	6,270
0,625	6,275
0,625	6,275
0,625	6,279
0,625	6,279
0,625	6,284
0,625	6,284
0,625	6,279
0,625	6,284
0,625	6,289
0,625	6,294
0,625	6,289
0,625	6,294
0,625	6,294
0,625	6,299
0,625	6,299
0,625	6,299
0,625	6,304
0,625	6,304
0,625	6,304
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,309
0,625	6,319
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,323
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,323
0,625	6,319
0,625	6,323
0,625	6,319
0,625	6,319
0,625	6,323
0,625	6,319
0,625	6,319
0,625	6,319
0,625	6,309
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,314
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,309
0,625	6,304
0,625	6,304
0,625	6,304
0,625	6,304
0,625	6,299
0,625	6,299
0,625	6,299
0,625	6,294
0,625	6,294
0,625	6,294
0,625	6,289
0,625	6,289
0,625	6,289
0,625	6,284
0,625	6,284
0,625	6,284
0,625	6,284
0,625	6,279
0,625	6,275
0,625	6,275
