1.3450	-0.0839
1.3500	-0.1146
1.3550	-0.1454
1.3600	-0.1757
1.3650	-0.1991
1.3700	-0.2347
1.3750	-0.2640
1.3800	-0.2924
1.3850	-0.3212
1.3900	-0.3500
1.3950	-0.3793
1.4000	-0.4061
1.4050	-0.4335
1.4100	-0.4589
1.4150	-0.4862
1.4200	-0.5111
1.4250	-0.5365
1.4300	-0.5609
1.4350	-0.5897
1.4400	-0.6034
1.4450	-0.6269
1.4500	-0.6469
1.4550	-0.6669
1.4600	-0.6840
1.4650	-0.7016
1.4700	-0.7167
1.4750	-0.7348
1.4800	-0.7465
1.4850	-0.7587
1.4900	-0.7699
1.4950	-0.7802
1.5000	-0.7895
1.5050	-0.8046
1.5100	-0.8051
1.5150	-0.8114
1.5200	-0.8163
1.5250	-0.8202
1.5300	-0.8231
1.5350	-0.8251
1.5400	-0.8266
1.5450	-0.8329
1.5500	-0.8266
1.5550	-0.8246
1.5600	-0.8222
1.5650	-0.8192
1.5700	-0.8246
1.5750	-0.8139
1.5800	-0.8100
1.5850	-0.8065
1.5900	-0.8012
1.5950	-0.8065
1.6000	-0.7948
1.6050	-0.7880
1.6100	-0.7772
1.6150	-0.7714
1.6200	-0.7685
1.6250	-0.7597
1.6300	-0.7548
1.6350	-0.7475
1.6400	-0.7382
1.6450	-0.7299
1.6500	-0.7201
1.6550	-0.7113
1.6600	-0.7016
1.6650	-0.6908
1.6700	-0.6791
1.6750	-0.6669
1.6800	-0.6547
1.6850	-0.6410
1.6900	-0.6283
1.6950	-0.6132
1.7000	-0.5946
1.7050	-0.5844
1.7100	-0.5643
1.7150	-0.5531
1.7200	-0.5331
1.7250	-0.5165
1.7300	-0.4935
1.7350	-0.4857
1.7400	-0.4584
1.7450	-0.4374
1.7500	-0.4174
1.7550	-0.3934
1.7600	-0.3739
1.7650	-0.3495
1.7700	-0.3270
1.7750	-0.3016
1.7800	-0.2782
1.7850	-0.2499
1.7900	-0.2269
1.7950	-0.2015
1.8000	-0.1727
1.8050	-0.1454
1.8100	-0.1185
1.8150	-0.0892
1.8200	-0.0609
1.8250	-0.0326
1.8300	-0.0101
1.8350	0.0260
1.8400	0.0558
1.8450	0.0885
1.8500	0.1154
1.8550	0.1447
1.8600	0.1632
1.8650	0.2081
1.8700	0.2335
1.8750	0.2540
1.8800	0.2941
1.8850	0.3156
1.8900	0.3493
1.8950	0.3781
